TIMESTAMP,TA_F,P_F,PPFD_IN,LE_F_MDS,NEE_VUT_REF,GPP_DT_VUT_REF
20140814,16.731,32.4,136.3395833,14.9969,-0.826358,4.67771
20140815,16.37,0,329.025,74.3958,-10.5204,6.68925
20140816,16.85,0.2,313.24375,52.7703,-10.3812,6.89675
20140817,15.543,3.4,158.10625,28.4237,-6.93664,5.58772
20140818,16.84,0.1,419.7229167,68.6483,-8.04162,8.14026
20140819,18.78,0,489.4979167,73.6638,-9.41681,8.50185
20140820,20.644,0,499.33125,81.0489,-7.70341,7.36762
20140821,19.472,0,367.1729167,49.2917,-9.61691,8.61191
20140822,18.411,0,304.0958333,56.883,-8.17729,7.82634
20140823,18.824,0,392.25625,64.4705,-9.17565,8.44159
20140824,20.785,0,450.1416667,73.4629,-6.78414,7.25409
20140825,23.962,0,492.45,80.9437,-8.28736,6.45839
20140826,21.765,0,490.1875,85.1593,-7.34183,6.56221
20140827,21.893,0,382.0520833,67.7314,-5.88058,6.25953
20140828,18.692,0,388.1666667,75.6235,-5.84178,7.20775
20140829,16.285,0,485.2041667,73.5471,-7.05089,7.68344
20140830,15.487,0,389.15625,54.2367,-8.10628,7.98244
20140831,18.624,0.3,153.0625,30.6334,-7.09651,4.98626
20140901,21.997,0.5,328.45,47.6289,-7.33649,7.02079
20140902,19.876,0.3,128.25,19.2371,-4.55527,4.66856
20140903,21.413,2,466.7979167,84.6943,-4.76729,5.60213
20140904,19.926,0,467.21875,72.6499,-5.82748,5.46577
20140905,21.403,0,456.9145833,80.2353,-6.60951,4.39227
20140906,20.29,5.8,239.7229167,37.8875,-3.78898,4.79743
20140907,15.786,0,458.1520833,84.4631,-7.33599,6.80674
20140908,14.312,0,483.30625,72.7628,-5.67344,6.25216
20140909,14.106,0,470.98125,78.7712,-6.78033,5.6521
20140910,14.461,0,423.0041667,59.3163,-6.83239,6.86321
20140911,14.746,2.7,83.84375,29.0408,-4.04429,2.5038
20140912,12.616,0,457.0729167,63.9357,-3.81507,8.3171
20140913,10.311,0.1,226.4875,34.66,-6.90082,7.40942
20140914,10.539,0.6,246.45625,39.8376,-5.49377,8.58694
20140915,9.418,0,-9999,25.0496,-2.74271,7.58738
20140916,11.745,0.1,-9999,38.3751,-5.38459,5.86007
20140917,11.784,0,360.7916667,55.7338,-7.41466,6.07105
20140918,10.629,0.2,339.8729167,51.6642,-5.9308,6.84361
20140919,6.568,0,418.6395833,51.2139,-7.17034,6.85634
20140920,9.25,0,133.5244444,21.9237,-5.8939,5.50653
20140921,16.573,0.2,136.85,23.5768,-6.04723,5.06396
20140922,15.36,0.3,332.28125,38.5055,-4.60447,5.89793
20140923,11.018,0,363.325,37.4699,-6.96505,6.54432
20140924,10.793,0,400.4104167,51.9895,-6.57035,5.6867
20140925,11.13,0.1,326.6541667,37.5541,-7.63165,5.75052
20140926,15.643,0,391.2770833,47.3309,-6.45891,2.9561
20140927,20.118,0,384.1916667,54.1208,-5.90527,2.31516
20140928,19.884,0,374.4541667,47.5725,-5.1018,2.2245
20140929,13.397,0,93.98125,14.1725,-4.16615,3.98296
20140930,10.591,0,179.2583333,22.1148,-6.55865,4.74118
20141001,11.765,0,94.01666667,12.3307,-2.88695,3.8394
20141002,11.317,0,349.0729167,27.4766,-4.46921,4.85754
20141003,12.761,0,364.6791667,39.1405,-5.17219,5.31303
20141004,13.56,4.2,85.38541667,11.2273,-3.35734,3.62966
20141005,13.277,7.8,170.2729167,18.598,-3.00627,4.1176
20141006,9.137,0,306.7791667,48.4602,-5.41318,3.44291
20141007,13.058,0,127.4625,21.4654,-2.49813,3.73512
20141008,14.592,29.3,-9999,18.7082,-0.659848,3.37441
20141009,9.769,0,-9999,51.8584,-3.58189,4.39839
20141010,8.752,0,-9999,40.0618,-3.26824,3.98396
20141011,6.988,0,-9999,20.2166,-3.39388,3.31321
20141012,8.523,0,-9999,38.3324,-3.95114,4.01
20141013,8.984,0,-9999,41.5363,-3.99699,3.90726
20141014,14.075,0,-9999,21.961,-4.27158,3.58974
20141015,18.008,0,-9999,17.9784,-4.20854,2.79364
20141016,17.952,11.7,-9999,8.7653,-0.929653,2.07482
20141017,16.17,20.1,-9999,18.3959,-1.20463,2.61943
20141018,13.416,0.1,-9999,17.401,-2.73225,2.47141
20141019,6.4,0,-9999,14.7057,-2.59271,2.3418
20141020,5.264,0,-9999,25.3783,-4.08261,3.28052
20141021,5.543,4,-9999,12.6387,-2.41914,2.04283
20141022,6.5,6.8,-9999,12.7153,-3.00854,1.83295
20141023,7.511,35.5,-9999,10.7201,-1.74711,0.826982
20141024,6.156,15.9,-9999,13.985,-2.95275,1.22533
20141025,8.396,0.6,-9999,37.5545,-4.22153,3.00729
20141026,7.884,2,-9999,17.5922,-3.11587,1.83214
20141027,8.602,0.2,-9999,16.3638,-2.38062,1.83479
20141028,6.691,0,-9999,15.2675,-4.0908,1.74479
20141029,9.894,2.8,-9999,10.2373,-2.99118,0.481104
20141030,6.644,0,-9999,20.8401,-3.00123,2.33995
20141031,5.175,0,-9999,14.4551,-2.89179,2.40125
20141101,3.196,4.4,-9999,7.61094,-1.84185,1.13686
20141102,1.446,10.879,-9999,7.06668,-1.71725,0.290732
20141103,3.539,0.205,-9999,10.208,-2.05083,2.52109
20141104,2.563,0.2,-9999,12.3847,-3.38709,1.64877
20141105,6.427,0.2,-9999,6.2828,-3.72838,1.56772
20141106,4.764,3,-9999,7.22912,-2.4665,1.28391
20141107,2.313,12.8,-9999,10.0465,-1.91618,0.651282
20141108,0.414,0,-9999,15.372,-2.90102,2.04858
20141109,3.354,0,-9999,11.1995,-3.3542,1.24713
20141110,4.305,0,-9999,14.2301,-3.68756,1.28144
20141111,6.498,0,-9999,12.6189,-3.02686,1.01975
20141112,7.964,1.2,-9999,8.39326,-1.67685,0.234299
20141113,2.426,0,-9999,20.7744,-2.64491,0.93276
20141114,-0.641,3.2,-9999,4.81687,-1.34197,0.451627
20141115,-3.251,0,-9999,16.2173,-1.2056,0.620948
20141116,-1.822,0,-9999,12.2416,-1.50614,0.322485
20141117,-0.015,12.399,-9999,9.34975,-1.21944,0.0553487
20141118,-1.221,1.6,-9999,12.81,-0.691095,0.0574676
20141119,-4.138,0,-9999,11.4376,-0.500758,0.0566959
20141120,-2.149,0,-9999,10.6325,-0.0419451,0.150048
20141121,-5.197,0,-9999,11.7309,0.0409449,0.190367
20141122,-5.005,0,-9999,12.3959,-0.255543,0.0767773
20141123,3.438,0,-9999,11.5017,-0.483529,0.0407344
20141124,9.709,8,-9999,8.77884,-0.0139013,0.013574
20141125,11.109,0,-9999,33.7891,-1.33368,0.0658165
20141126,1.574,0,-9999,8.00824,0.00895953,0.011791
20141127,-3.131,0,-9999,8.72675,-0.0349278,0.0266972
20141128,-6.461,0,-9999,11.5341,-0.119551,0.0102204
20141129,-7.719,0,-9999,12.7187,0.15149,0.0113551
20141130,-0.731,2.2,-9999,8.65789,-0.357279,0.0270524
20141201,3.696,0,-9999,8.23675,-0.639248,0.0595553
20141202,-7.559,0,-9999,9.0604,-0.0301965,0.0828139
20141203,-2.757,1.4,-9999,6.90622,0.16711,0.0870155
20141204,-4.524,0,-9999,8.60146,0.130887,0.128116
20141205,-10.951,0,-9999,9.85313,-0.112386,0.157183
20141206,-2.679,1.9,-9999,4.59152,-0.708436,0.14394
20141207,-7.68,3.2,-9999,7.59139,-0.118993,0.200102
20141208,-14.616,0,-9999,7.8274,-0.374625,0.22038
20141209,-5.034,0,-9999,4.51478,-0.574802,0.3362
20141210,1.3,37.6,-9999,3.45202,-0.137042,0.510846
20141211,2.799,5.6,-9999,3.91458,-0.858744,1.05282
20141212,0.83,1.6,-9999,4.39355,-0.591564,0.906926
20141213,1.166,2.8,-9999,4.82666,-0.353041,0.877272
20141214,0.56,0,-9999,5.93137,-1.00103,1.14474
20141215,-2.065,0,-9999,3.89207,-0.0676221,1.06576
20141216,-1.525,0,-9999,5.13483,-0.293706,0.929999
20141217,1.069,18.2,-9999,4.49972,-0.338486,0.507778
20141218,-1.204,0,-9999,4.7715,-0.558262,0.970594
20141219,-2.892,1,-9999,8.72915,0.0645106,1.27041
20141220,-7.193,0,-9999,6.07864,-0.0282774,0.974535
20141221,-4.2,0,-9999,5.97878,0.747485,1.00053
20141222,-2.03,0.1,-9999,8.69916,0.756603,1.08314
20141223,-0.208,0,-9999,9.64455,0.974075,0.793677
20141224,0.79,18.1,-9999,10.6766,1.14567,0.714856
20141225,5.965,4.9,-9999,12.5236,1.11759,0.77654
20141226,4.667,0,-9999,9.69033,0.329819,1.29284
20141227,3.378,0,-9999,6.49115,-0.238166,1.15598
20141228,3.328,1,-9999,6.92666,0.774272,0.853952
20141229,-2.084,0,-9999,8.71827,0.726851,1.30507
20141230,-11.718,0,-9999,9.67675,0.950293,1.31536
20141231,-13.043,0,-9999,10.1488,0.983553,1.25732
20150101,-7.236,0,-9999,11.3811,0.883377,0.0734538
20150102,-6.369,0,-9999,9.85704,0.370163,0.081736
20150103,-13.133,0,-9999,6.64599,-0.180186,0.05645
20150104,-8.041,0,-9999,5.99674,0.763043,0.0101562
20150105,-8.277,0,-9999,8.97576,0.716588,0.0817191
20150106,-17.419,0,-9999,10.2127,0.871176,0.0587641
20150107,-14.525,0,-9999,9.65051,0.536326,0.0429154
20150108,-21.804,0,-9999,10.7459,0.750865,0.0876497
20150109,-10.427,0,-9999,9.26492,0.287928,0.0317547
20150110,-10.753,0,-9999,6.99094,-0.250172,0.0767339
20150111,-10.176,0,-9999,6.63643,0.537947,0.0672439
20150112,-6.34,0,-9999,8.03619,1.13031,0.018256
20150113,-13.855,0,-9999,9.33589,0.898696,0.0789169
20150114,-15.409,0,-9999,10.5402,0.953533,0.0919857
20150115,-8.761,0,-9999,12.5208,0.866408,0.0407016
20150116,-7.979,0,-9999,10.0039,0.380381,0.069157
20150117,-16.096,0,-9999,6.4025,-0.0829692,0.0959966
20150118,-3.198,9.6,-9999,5.8445,0.704319,0.0118003
20150119,4.216,6.6,-9999,8.04283,0.865651,0.0416241
20150120,-7.661,0,-9999,10.9321,0.943293,0.0985971
20150121,-9.728,0,-9999,9.86714,1.04473,0.0967066
20150122,-8.324,0,-9999,14.1554,0.849917,0.102962
20150123,-6.283,0,-9999,10.6921,0.211701,0.0726541
20150124,-4.146,0,-9999,5.95792,-0.243256,0.0314079
20150125,-6.28,0.1,-9999,10.6747,0.349193,0.102411
20150126,-14.431,0,-9999,8.19093,0.728598,0.0912981
20150127,-13.709,0,-9999,9.99633,1.3616,0.00636401
20150128,-9.66,0,-9999,7.89896,1.11075,0.0480139
20150129,-7.708,0,-9999,14.2822,0.805563,0.111052
20150130,-4.631,0,-9999,7.40986,1.15655,0.0167385
20150131,-10.082,0,-9999,9.30286,1.19693,0.0331956
20150201,-14.626,0,-9999,15.3972,0.967816,0.119825
20150202,-20.547,0,-9999,14.9753,0.972743,0.0219242
20150203,-15.843,0,-9999,17.6492,0.829187,0.103571
20150204,-10.2,0,-9999,10.8731,1.53558,0.0819424
20150205,-9.087,0,-9999,8.24693,1.09396,0.0346816
20150206,-15.583,0,-9999,13.3342,1.155,0.114328
20150207,-12.529,0,-9999,9.63298,1.18864,0.0808945
20150208,-16.299,0,-9999,6.99097,1.12275,0.0490395
20150209,-14.917,0,-9999,12.7531,0.923765,0.0405159
20150210,-12.067,0,-9999,7.97801,0.863643,0.0530328
20150211,-12.907,0,-9999,18.3304,1.42845,0.136066
20150212,-16.027,0,-9999,7.77492,1.18363,0.0448286
20150213,-16.47,0,-9999,13.5709,1.09705,0.141181
20150214,-17.748,0,-9999,13.5861,1.17692,0.100681
20150215,-14.13,0,-9999,8.90102,1.13469,0.0793809
20150216,-14.442,0,-9999,25.0255,0.837089,0.141278
20150217,-12.939,0,-9999,20.9419,0.823909,0.115352
20150218,-8.361,0,-9999,19.2991,1.3993,0.147768
20150219,-8.806,0,-9999,9.26983,1.08081,0.0452131
20150220,-13.1,0,-9999,12.6514,1.1825,0.110464
20150221,-10.381,0,-9999,16.5268,1.12251,0.119532
20150222,-3.581,0,-9999,16.4092,1.03006,0.126179
20150223,-12.754,0,-9999,27.4013,0.82733,0.162728
20150224,-16.948,0,-9999,22.4182,0.799076,0.149191
20150225,-8.367,0,-9999,8.92149,1.47573,0.0894594
20150226,-11.98,0,-9999,11.8201,1.20192,0.112051
20150227,-11.682,0,-9999,12.759,1.02853,0.167778
20150228,-8.785,0,-9999,11.7642,1.01259,0.175162
20150301,-7.009,0,-9999,11.0107,1.02072,0.138179
20150302,-5.093,0,-9999,22.9207,0.876536,0.092704
20150303,-8.189,0,-9999,24.7606,0.785319,0.176152
20150304,-0.002,3.5,-9999,18.9811,1.38179,0.125102
20150305,-7.579,0,-9999,9.83784,1.17438,0.0763779
20150306,-11.548,0,-9999,14.0717,1.03861,0.189364
20150307,-6.059,0,-9999,11.9439,1.02933,0.165508
20150308,-3.41,0,-9999,12.4913,1.05575,0.130166
20150309,-3.761,0,-9999,19.6208,0.898103,0.11089
20150310,1.652,0,-9999,22.6389,0.837352,0.155127
20150311,5.167,0,-9999,14.8136,0.895569,0.134453
20150312,-4.367,0,-9999,25.7303,0.748539,0.182219
20150313,-6.068,0,-9999,20.7428,0.708393,0.209958
20150314,-3.193,0,-9999,7.70842,0.919527,0.0613791
20150315,-4.854,0,-9999,7.91457,0.787676,0.0519829
20150316,-2.674,2,-9999,39.9251,0.670304,0.171506
20150317,-3.928,1.2,-9999,5.47705,0.816045,0.0294298
20150318,-9.031,0,-9999,19.3152,0.556963,0.0817145
20150319,-7.856,0,-9999,18.7077,0.548927,0.102399
20150320,-3.163,0,-9999,16.6011,0.586453,0.135309
20150321,-1.032,0.3,-9999,7.54218,0.742121,0.0730487
20150322,-10.026,0,-9999,18.0651,0.747669,0.21766
20150323,-10.374,0,-9999,14.3477,0.749038,0.177019
20150324,-2.685,0,-9999,14.3724,0.70337,0.126518
20150325,1.078,0,-9999,13.6981,0.714613,0.0434726
20150326,4.797,2.9,-9999,9.56988,0.77378,0.00416604
20150327,3.54,0.1,-9999,22.8991,0.653006,0.0135038
20150328,-0.475,0,-9999,15.6856,0.859367,0.161622
20150329,-1.539,0,-9999,14.6481,0.828153,0.529308
20150330,-0.709,0.7,-9999,11.865,0.953487,0.367475
20150331,1.139,0,-9999,17.7718,0.853505,0.20689
20150401,-2.535,0,-9999,17.6636,0.837086,0.0542228
20150402,0.046,0.4,-9999,13.5608,0.784361,0.0116176
20150403,7.831,3.3,-9999,23.8389,0.613833,0
20150404,0.164,2.9,-9999,7.44681,-0.0798834,0
20150405,-4.033,0.7,-9999,19.2284,0.430564,0.0460325
20150406,-2.966,0,-9999,22.0708,-0.0329191,0.126591
20150407,1.626,1.7,-9999,26.5429,0.0928538,0.227223
20150408,-0.025,0,-9999,20.9061,-0.426089,0.330163
20150409,0.451,0.4,-9999,22.585,-1.28866,0.390989
20150410,2.131,9.1,-9999,9.34873,-2.53408,0.246925
20150411,4.857,0.1,-9999,23.1788,-2.86495,0.555703
20150412,10.288,0,-9999,26.4393,-2.72519,0.803989
20150413,11.381,0,-9999,33.3813,-3.31274,0.736751
20150414,10.568,0.3,-9999,42.0062,-3.81948,0.838454
20150415,7.745,0,-9999,33.0066,-4.58504,1.15308
20150416,6.648,0,-9999,33.9867,-4.50049,1.214
20150417,9.287,0.1,-9999,28.8397,-4.67645,1.0866
20150418,7.503,0,-9999,31.6379,-5.77703,1.32578
20150419,7.028,0,-9999,33.3698,-5.57217,1.55047
20150420,4.819,0.6,-9999,21.9802,-5.04482,1.22165
20150421,7.016,8.7,-9999,12.3911,-3.22609,0.581327
20150422,8.578,0.1,-9999,60.2918,-5.69923,1.87155
20150423,5.598,3.1,-9999,13.1811,-4.4928,1.37657
20150424,2.936,3.9,-9999,20.1476,-4.74545,1.73784
20150425,4.133,0,-9999,19.8695,-5.3271,1.71976
20150426,6.29,0.6,-9999,22.8476,-6.09155,1.92853
20150427,5.794,5.5,-9999,8.14768,-3.68071,1.69836
20150428,7.362,0.3,-9999,19.4487,-3.74736,2.0095
20150429,7.855,0.2,-9999,27.1048,-4.76058,2.21112
20150430,8.306,0,-9999,17.831,-4.23673,2.19411
20150501,7.863,0,-9999,47.8137,-5.53688,2.9964
20150502,8.756,0,-9999,45.7836,-5.34578,3.10332
20150503,11.795,0,-9999,55.6195,-5.64449,2.99051
20150504,15.672,0,-9999,66.7487,-5.00887,2.46063
20150505,16.144,0,-9999,68.2342,-5.58188,2.87813
20150506,15.799,0,-9999,59.3731,-5.49857,2.99209
20150507,18.836,0,-9999,59.2503,-5.05239,2.42708
20150508,10.621,0,-9999,66.5443,-5.65763,3.68322
20150509,9.427,0,-9999,27.1874,-6.71643,3.02654
20150510,16.998,4.1,-9999,41.0268,-3.39964,2.99672
20150511,9.353,4.2,-9999,15.4089,-1.01555,1.39984
20150512,12.027,0.4,-9999,19.735,-3.82074,2.58289
20150513,11.229,0,-9999,60.5047,-6.25949,4.02329
20150514,13.168,0,-9999,73.7662,-5.99402,4.18623
20150515,15.425,0,-9999,67.2915,-5.16776,3.55191
20150516,13.945,0,-9999,57.8104,-4.98087,3.30345
20150517,12.126,4.2,-9999,32.1595,-5.47268,3.6486
20150518,12.396,0.1,-9999,61.8809,-5.62871,4.19514
20150519,10.737,2,-9999,23.1002,-4.17025,2.6046
20150520,11.49,0.1,-9999,56.7818,-5.47996,5.24092
20150521,13.355,0,-9999,65.807,-4.46113,4.63685
20150522,11.071,1.1,-9999,44.4163,-5.83775,4.53854
20150523,7.808,0,-9999,48.3708,-5.06198,5.8253
20150524,15.336,0,-9999,58.6135,-5.53424,4.55211
20150525,19.612,0.8,-9999,60.8705,-5.26388,4.00775
20150526,20.655,1.4,-9999,67.174,-6.14416,4.50625
20150527,20.606,0,-9999,48.9772,-5.959,4.47312
20150528,19.689,11.5,-9999,51.5405,-4.2085,4.66329
20150529,18.356,0,-9999,73.1579,-6.90905,5.92315
20150530,20.223,0,-9999,55.5113,-6.72978,5.75115
20150531,11.947,6.2,-9999,7.57382,-3.29126,3.33026
20150601,8.742,8.6,-9999,10.88,-4.02779,4.20852
20150602,6.329,11.5,-9999,7.24931,-3.60849,3.61274
20150603,8.241,0.1,-9999,22.1127,-6.70637,5.04736
20150604,11.864,0,-9999,57.0275,-7.94294,6.61657
20150605,11.082,0,-9999,39.3528,-8.98428,6.99122
20150606,13.692,0.5,-9999,61.9143,-6.00453,6.70699
20150607,14.39,0,-9999,71.8165,-7.19879,6.8947
20150608,11.685,0.8,-9999,21.2141,-6.38905,3.88926
20150609,15.241,0.5,-9999,23.2785,-7.6587,3.67526
20150610,18.97,0.2,-9999,56.776,-8.94204,7.26639
20150611,19.767,3.9,-9999,55.7243,-8.26616,7.04937
20150612,19.951,8.7,-9999,46.3491,-6.63087,4.76155
20150613,19.954,19.1,-9999,67.3768,-6.90894,7.05726
20150614,18.737,0,-9999,61.0022,-9.25832,7.83272
20150615,16.059,0,-9999,57.0891,-8.4202,7.98292
20150616,14.393,0.4,-9999,23.4539,-7.99846,4.06362
20150617,17.238,0,-9999,63.7006,-8.94467,8.21539
20150618,17.396,0,-9999,58.8787,-8.16368,7.82681
20150619,15.433,0.6,-9999,51.8222,-6.62613,7.54374
20150620,15.55,0,-9999,69.9308,-7.23449,8.60231
20150621,12.479,33,-9999,18.1565,-7.71298,3.71627
20150622,17.06,0.1,-9999,62.1369,-9.47075,8.59544
20150623,13.858,5.7,-9999,56.3651,-15.5667,3.65116
20150624,18.685,0,-9999,76.8932,-13.1794,8.61617
20150625,17.536,0,-9999,73.5967,-11.8936,8.95803
20150626,17.446,0,-9999,73.6564,-12.9268,9.35319
20150627,17.046,0,-9999,78.3466,-13.1202,9.35412
20150628,11.418,22.2,-9999,56.3915,-11.9978,4.09475
20150629,14.511,1.4,-9999,66.6647,-10.8086,8.38652
20150630,19.055,0,-9999,75.3029,-13.4279,9.42884
20150701,16.725,5.7,-9999,63.5503,-15.2215,5.35092
20150702,18.416,0.1,-9999,69.6839,-12.2556,10.4645
20150703,18.888,0,-9999,73.8306,-12.9644,8.97123
20150704,18.154,0,-9999,73.2353,-13.3821,7.99796
20150705,20.149,0,-9999,62.921,-9.93515,9.31967
20150706,22.139,0,-9999,87.6287,-9.98034,9.02562
20150707,21.309,0,-9999,61.9465,-11.068,8.95098
20150708,20.187,0.6,-9999,65.1191,-9.00762,8.66345
20150709,17.731,0,-9999,69.843,-11.678,9.43672
20150710,20.709,0,-9999,78.2026,-9.65034,8.83139
20150711,22.777,0,-9999,75.7157,-8.20267,8.44762
20150712,23.499,0,-9999,77.0302,-8.54836,8.21784
20150713,21.225,0,-9999,91.6241,-10.5208,8.50693
20150714,20.278,0,-9999,71.3875,-8.48928,9.49838
20150715,17.873,0.4,-9999,33.8162,-6.07632,8.53369
20150716,16.586,0,-9999,77.7655,-9.45796,11.2407
20150717,18.173,0,-9999,72.1485,-8.29398,9.77404
20150718,16.144,0.3,-9999,14.1514,-4.39125,5.65909
20150719,18.088,4,-9999,21.2046,-5.23783,6.7203
20150720,20.992,3.5,-9999,62.6967,-7.9623,9.46634
20150721,19.108,0.2,-9999,26.2368,-6.42065,7.33876
20150722,19.598,0.1,-9999,71.7749,-7.45409,10.1339
20150723,18.262,0,-9999,45.3475,-7.23391,10.1973
20150724,16.384,18.6,-9999,22.5417,-3.65443,7.1385
20150725,15.729,0,-9999,34.5866,-7.92232,8.29374
20150726,14.69,1.2,-9999,14.7817,-5.33709,4.91186
20150727,19.071,0.4,-9999,38.6636,-8.53221,7.50136
20150728,21.133,6.9,-9999,78.4409,-9.32594,7.67803
20150729,22.681,0.1,-9999,77.5187,-8.51563,6.92762
20150730,22.66,5.1,-9999,52.6034,-9.22274,7.22919
20150731,22.222,0.2,-9999,82.1793,-8.5847,6.29103
20150801,19.834,0.6,-9999,59.2853,-8.09247,8.02277
20150802,20.365,0,-9999,78.8561,-9.02298,7.671
20150803,21.757,0,-9999,67.0008,-8.15761,6.86656
20150804,19.275,1.7,-9999,48.3022,-7.24761,7.25804
20150805,16.752,1.5,-9999,48.0368,-7.37237,8.08771
20150806,17.697,0,-9999,55.0077,-9.2631,8.56066
20150807,18.466,0,-9999,65.8583,-8.24331,8.03731
20150808,20.279,0,-9999,60.5066,-6.34438,7.55398
20150809,17.71,0,-9999,50.7381,-7.73772,8.34039
20150810,19.174,0.2,-9999,61.6098,-6.7701,6.70062
20150811,17.024,22,-9999,30.4555,-8.08943,6.38381
20150812,19.131,5.8,-9999,37.8751,-6.47937,6.90365
20150813,19.699,0,-9999,59.9016,-9.35042,7.72238
20150814,20.223,0,-9999,84.4429,-7.88215,6.52718
20150815,21.299,0,-9999,42.9104,-7.19451,6.2288
20150816,23.723,0,-9999,73.3174,-8.47151,5.04888
20150817,24.028,0,-9999,72.9727,-9.12481,4.81423
20150818,24.605,0,-9999,72.1534,-7.13369,4.19383
20150819,23.048,0,-9999,51.3678,-4.34814,4.98863
20150820,21.895,0,-9999,48.2404,-7.74478,6.378
20150821,21.891,1.6,-9999,27.3897,-5.68731,5.80194
20150822,20.434,0.5,-9999,53.0948,-7.796,7.1089
20150823,21.155,1.1,-9999,34.5351,-6.55534,6.56453
20150824,21.973,5.6,-9999,34.9632,-5.5344,6.53037
20150825,20.502,0.8,-9999,26.2003,-3.2867,5.88047
20150826,19.439,5.8,-9999,12.2946,-1.45602,4.38559
20150827,18.613,2.8,-9999,61.5742,-5.2009,6.53644
20150828,18.509,0,-9999,67.2424,-7.17365,6.62538
20150829,18.189,0,-9999,44.1626,-8.55174,6.2659
20150830,20.119,0,-9999,38.2513,-5.3634,5.94954
20150831,20.769,0,-9999,42.2031,-5.48541,5.62093
20150901,19.047,0,-9999,64.1371,-7.04524,5.98753
20150902,21.476,0,-9999,54.3447,-7.43398,5.73806
20150903,22.24,0,-9999,53.4231,-7.32307,5.294
20150904,16.752,0,-9999,56.1602,-7.74611,5.92093
20150905,18.416,0,-9999,56.6697,-7.62387,5.16966
20150906,20.426,0,-9999,57.9404,-6.97554,5.04289
20150907,23.45,0,-9999,57.8827,-6.14733,4.80522
20150908,23.908,0,-9999,38.0161,-4.0511,5.17585
20150909,21.522,4.3,-9999,52.6098,-5.62296,5.01651
20150910,19.945,0,-9999,38.152,-5.89531,4.9813
20150911,14.751,19.5,-9999,35.4958,-6.77676,3.43108
20150912,16.884,0,-9999,50.2384,-6.02083,5.19182
20150913,15.885,7,-9999,34.5897,-5.06231,4.33806
20150914,16.869,10,-9999,31.0282,-2.17878,4.95443
20150915,19.922,0,-9999,51.6967,-5.04234,5.84071
20150916,22.134,0,-9999,51.593,-5.09802,5.9066
20150917,22.107,0,-9999,48.1647,-4.06759,5.739
20150918,21.607,0,457.728125,52.9492,-3.82879,5.18924
20150919,19.223,0,441.1022917,41.147,-2.54263,4.89312
20150920,15.721,0.9,344.9578333,29.9976,-1.79015,4.03385
20150921,13.58,0,457.0674375,45.1424,-4.45303,4.47152
20150922,13.748,0,255.6778542,22.4543,-4.352,3.95938
20150923,15.966,0,451.5749375,45.2456,-2.49893,4.28181
20150924,14.851,0,437.94,48.5278,-2.2103,4.29876
20150925,9.694,0,225.5466458,19.6685,-3.31149,4.20437
20150926,9.759,0,438.6834167,38.3788,-3.20335,4.71757
20150927,11.169,0,432.2548958,35.7101,-2.9073,4.4339
